Ano;Mês;Código do Regulado - ANP;Agente Regulado;Região da Coleta;UF da Coleta;Volume Coletado(L)
2022;4;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;BA;721517
2022;4;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;CE;315729
2022;4;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;MA;178439
2022;4;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;PB;157158
2022;4;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;PE;297680
2022;4;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;PI;78932
2022;4;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;RN;151940
2022;4;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;SE;96240
2022;4;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;S ;PR;1547615
2022;4;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;S ;RS;880222
2022;4;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;S ;SC;789569
2022;4;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;ES;452742
2022;4;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;MG;1593660
2022;4;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;RJ;901620
2022;4;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;SP;3328798
2022;4;3049396591;LUBRASIL LUBRIFICANTES LTDA.;CO;GO;61240
2022;4;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;AL;150544
2022;4;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;BA;119210
2022;4;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;CE;172980
2022;4;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;PB;58950
2022;4;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;PE;180035
2022;4;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;PI;22920
2022;4;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;RN;78622
2022;4;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;SE;29310
2022;4;3049396591;LUBRASIL LUBRIFICANTES LTDA.;S ;PR;741602
2022;4;3049396591;LUBRASIL LUBRIFICANTES LTDA.;S ;RS;69298
2022;4;3049396591;LUBRASIL LUBRIFICANTES LTDA.;S ;SC;15250
2022;4;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;ES;76165
2022;4;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;MG;214703
2022;4;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;RJ;11603
2022;4;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;SP;751850
2022;4;3050045897;BRAZÃO LUBRIFICANTES LTDA;S ;PR;29120
2022;4;3050045897;BRAZÃO LUBRIFICANTES LTDA;S ;SC;9240
2022;4;3050045897;BRAZÃO LUBRIFICANTES LTDA;SE;MG;12250
2022;4;3050045897;BRAZÃO LUBRIFICANTES LTDA;SE;RJ;30520
2022;4;3050045897;BRAZÃO LUBRIFICANTES LTDA;SE;SP;336539
2022;4;3059723874;LUBRIFICANTES FENIX LTDA;CO;DF;72370
2022;4;3059723874;LUBRIFICANTES FENIX LTDA;CO;GO;134190
2022;4;3059723874;LUBRIFICANTES FENIX LTDA;CO;MS;53750
2022;4;3059723874;LUBRIFICANTES FENIX LTDA;CO;MT;59200
2022;4;3059723874;LUBRIFICANTES FENIX LTDA;N ;PA;62210
2022;4;3059723874;LUBRIFICANTES FENIX LTDA;N ;TO;35210
2022;4;3059723874;LUBRIFICANTES FENIX LTDA;NE;AL;52610
2022;4;3059723874;LUBRIFICANTES FENIX LTDA;NE;BA;166590
2022;4;3059723874;LUBRIFICANTES FENIX LTDA;NE;CE;49670
2022;4;3059723874;LUBRIFICANTES FENIX LTDA;S ;PR;52352
2022;4;3059723874;LUBRIFICANTES FENIX LTDA;S ;RS;70846
2022;4;3059723874;LUBRIFICANTES FENIX LTDA;S ;SC;44460
2022;4;3059723874;LUBRIFICANTES FENIX LTDA;SE;ES;92915
2022;4;3059723874;LUBRIFICANTES FENIX LTDA;SE;MG;296871
2022;4;3059723874;LUBRIFICANTES FENIX LTDA;SE;RJ;153270
2022;4;3059723874;LUBRIFICANTES FENIX LTDA;SE;SP;1454318
2022;4;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;CO;MS;1800
2022;4;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;S ;PR;1500
2022;4;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;SE;SP;44194
2022;4;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;N ;AM;832982
2022;4;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;N ;PA;18065
2022;4;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;N ;RR;25650
2022;4;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;CO;GO;200
2022;4;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;CO;MS;33850
2022;4;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;N ;AM;800
2022;4;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;NE;BA;300
2022;4;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;NE;PE;350
2022;4;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;S ;PR;288030
2022;4;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;S ;RS;995475
2022;4;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;S ;SC;508965
2022;4;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;SE;SP;700
2022;4;4008874903;A.S. SOUZA TRANSPORTES LTDA;S ;RS;77915
2022;4;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;CO;MS;23915
2022;4;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;S ;PR;434440
2022;4;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;S ;RS;356101
2022;4;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;S ;SC;889942
2022;4;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;SE;ES;100
2022;4;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;SE;MG;14570
2022;4;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;SE;RJ;193980
2022;4;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;SE;SP;198058
2022;5;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;N ;PA;36199
2022;5;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;NE;MA;25000
2022;5;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;S ;PR;658354
2022;5;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;S ;SC;34107
2022;5;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;SE;MG;45000
2022;5;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;SE;RJ;80000
2022;5;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;SE;SP;1506523
2022;5;3002581865;WJ LUBRIFICANTES LTDA - EPP;CO;MS;54170
2022;5;3002581865;WJ LUBRIFICANTES LTDA - EPP;NE;AL;3190
2022;5;3002581865;WJ LUBRIFICANTES LTDA - EPP;S ;PR;29516
2022;5;3002581865;WJ LUBRIFICANTES LTDA - EPP;S ;RS;200
2022;5;3002581865;WJ LUBRIFICANTES LTDA - EPP;SE;MG;3540
2022;5;3002581865;WJ LUBRIFICANTES LTDA - EPP;SE;SP;246951
2022;5;3005276147;RS LUBRIFICANTES EIRELI - ME;CO;GO;30000
2022;5;3005276147;RS LUBRIFICANTES EIRELI - ME;S ;PR;14010
2022;5;3005276147;RS LUBRIFICANTES EIRELI - ME;S ;RS;16390
2022;5;3005276147;RS LUBRIFICANTES EIRELI - ME;SE;MG;23268
2022;5;3005276147;RS LUBRIFICANTES EIRELI - ME;SE;SP;176332
2022;5;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;CO;MT;809680
2022;5;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;N ;AC;46200
2022;5;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;N ;AM;889900
2022;5;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;N ;AP;61380
2022;5;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;N ;PA;49280
2022;5;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;N ;RO;206140
2022;5;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;N ;RR;309030
2022;5;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;NE;CE;198400
2022;5;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;NE;MA;353300
2022;5;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;NE;PI;37500
2022;5;3007769414;ECOLUC LUBRIFICANTES LTDA.;CO;DF;100
2022;5;3007769414;ECOLUC LUBRIFICANTES LTDA.;NE;AL;13530
2022;5;3007769414;ECOLUC LUBRIFICANTES LTDA.;NE;BA;65022
2022;5;3007769414;ECOLUC LUBRIFICANTES LTDA.;NE;PB;4474
2022;5;3007769414;ECOLUC LUBRIFICANTES LTDA.;NE;PE;171936
2022;5;3007769414;ECOLUC LUBRIFICANTES LTDA.;NE;PI;5970
2022;5;3007769414;ECOLUC LUBRIFICANTES LTDA.;NE;RN;4800
2022;5;3007769414;ECOLUC LUBRIFICANTES LTDA.;NE;SE;570
2022;5;3007769414;ECOLUC LUBRIFICANTES LTDA.;S ;PR;85809
2022;5;3007769414;ECOLUC LUBRIFICANTES LTDA.;S ;RS;850
2022;5;3007769414;ECOLUC LUBRIFICANTES LTDA.;SE;ES;16050
2022;5;3007769414;ECOLUC LUBRIFICANTES LTDA.;SE;MG;8370
2022;5;3007769414;ECOLUC LUBRIFICANTES LTDA.;SE;SP;284325
2022;5;3008234805;CONSTRÓLEO LUBRIFICANTES EIRELI;NE;CE;200
2022;5;3008234805;CONSTRÓLEO LUBRIFICANTES EIRELI;S ;PR;1700
2022;5;3008234805;CONSTRÓLEO LUBRIFICANTES EIRELI;SE;SP;52792
2022;5;3008310300;T.R.O. TRATAMENTO E RECICLAGEM DE OLEOS, INDUSTRIA E COMERCIO LTDA;SE;SP;1300
2022;5;3009166714;SUDOESTE LUBRIFICANTES EIRELI ME;CO;GO;11448
2022;5;3016800048;R. A. LUQUEIS LUBRIFICANTES EIRELI;SE;SP;49600
2022;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;CO;DF;72060
2022;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;CO;GO;299739
2022;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;CO;MS;89020
2022;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;CO;MT;147710
2022;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;N ;PA;297618
2022;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;N ;TO;11740
2022;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;AL;600
2022;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;BA;219199
2022;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;CE;64279
2022;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;MA;49379
2022;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;PB;60740
2022;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;PE;73030
2022;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;PI;38730
2022;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;RN;72930
2022;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;SE;94710
2022;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;S ;PR;98397
2022;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;S ;SC;450
2022;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;ES;290794
2022;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;MG;1552035
2022;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;RJ;686748
2022;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;SP;512043
2022;5;3017813592;LUCAS DIEGO BINATTI;CO;GO;1610
2022;5;3017813592;LUCAS DIEGO BINATTI;CO;MS;22370
2022;5;3017813592;LUCAS DIEGO BINATTI;S ;PR;9540
2022;5;3017813592;LUCAS DIEGO BINATTI;SE;MG;148995
2022;5;3017813592;LUCAS DIEGO BINATTI;SE;RJ;1100
2022;5;3017813592;LUCAS DIEGO BINATTI;SE;SP;713959
2022;5;3023821176;PROLUMINAS LUBRIFICANTES LTDA;CO;DF;15005
2022;5;3023821176;PROLUMINAS LUBRIFICANTES LTDA;CO;GO;215180
2022;5;3023821176;PROLUMINAS LUBRIFICANTES LTDA;CO;MT;500
2022;5;3023821176;PROLUMINAS LUBRIFICANTES LTDA;N ;TO;4640
2022;5;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;AL;195929
2022;5;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;PE;70
2022;5;3023821176;PROLUMINAS LUBRIFICANTES LTDA;S ;PR;547302
2022;5;3023821176;PROLUMINAS LUBRIFICANTES LTDA;S ;RS;268509
2022;5;3023821176;PROLUMINAS LUBRIFICANTES LTDA;S ;SC;102444
2022;5;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SE;MG;271049
2022;5;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SE;RJ;410630
2022;5;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SE;SP;1657803
2022;5;3027540339;EVOLUC LUBRIFICANTES LTDA;CO;GO;5870
2022;5;3027540339;EVOLUC LUBRIFICANTES LTDA;CO;MT;29910
2022;5;3027540339;EVOLUC LUBRIFICANTES LTDA;S ;PR;9765
2022;5;3027540339;EVOLUC LUBRIFICANTES LTDA;S ;SC;900
2022;5;3027540339;EVOLUC LUBRIFICANTES LTDA;SE;MG;7950
2022;5;3027540339;EVOLUC LUBRIFICANTES LTDA;SE;SP;440002
2022;5;3028726412;TASA LUBRIFICANTES LTDA;CO;DF;563033
2022;5;3028726412;TASA LUBRIFICANTES LTDA;CO;GO;228917
2022;5;3028726412;TASA LUBRIFICANTES LTDA;CO;MS;19620
2022;5;3028726412;TASA LUBRIFICANTES LTDA;CO;MT;8233
2022;5;3028726412;TASA LUBRIFICANTES LTDA;N ;PA;6710
2022;5;3028726412;TASA LUBRIFICANTES LTDA;N ;TO;39810
2022;5;3028726412;TASA LUBRIFICANTES LTDA;NE;AL;87760
2022;5;3028726412;TASA LUBRIFICANTES LTDA;NE;BA;249200
2022;5;3028726412;TASA LUBRIFICANTES LTDA;NE;CE;82400
2022;5;3028726412;TASA LUBRIFICANTES LTDA;NE;MA;15450
2022;5;3028726412;TASA LUBRIFICANTES LTDA;NE;PB;700
2022;5;3028726412;TASA LUBRIFICANTES LTDA;NE;PE;26090
2022;5;3028726412;TASA LUBRIFICANTES LTDA;NE;PI;1360
2022;5;3028726412;TASA LUBRIFICANTES LTDA;NE;RN;5270
2022;5;3028726412;TASA LUBRIFICANTES LTDA;NE;SE;20000
2022;5;3028726412;TASA LUBRIFICANTES LTDA;S ;PR;67439
2022;5;3028726412;TASA LUBRIFICANTES LTDA;S ;RS;690
2022;5;3028726412;TASA LUBRIFICANTES LTDA;SE;ES;172535
2022;5;3028726412;TASA LUBRIFICANTES LTDA;SE;MG;489550
2022;5;3028726412;TASA LUBRIFICANTES LTDA;SE;RJ;1093787
2022;5;3028726412;TASA LUBRIFICANTES LTDA;SE;SP;862125
2022;5;3030676217;BIOPETRO PRESTAÇÃO DESERVIÇOS AMBIENTAIS LTDA ME.;NE;BA;1148
2022;5;3030676217;BIOPETRO PRESTAÇÃO DESERVIÇOS AMBIENTAIS LTDA ME.;SE;ES;95877
2022;5;3030676217;BIOPETRO PRESTAÇÃO DESERVIÇOS AMBIENTAIS LTDA ME.;SE;MG;2113
2022;5;3030676217;BIOPETRO PRESTAÇÃO DESERVIÇOS AMBIENTAIS LTDA ME.;SE;RJ;6125
2022;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;DF;149020
2022;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;GO;541754
2022;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;MS;614498
2022;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;MT;1158106
2022;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;AC;22400
2022;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;AM;5200
2022;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;AP;33220
2022;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;PA;577696
2022;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;RO;107423
2022;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;TO;164729
2022;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;AL;80640
2022;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;BA;791417
2022;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;CE;317876
2022;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;MA;236738
2022;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;PB;181330
2022;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;PE;260740
2022;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;PI;152190
2022;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;RN;231775
2022;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;SE;92240
2022;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;S ;PR;1649093
2022;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;S ;RS;903311
2022;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;S ;SC;917935
2022;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;ES;465522
2022;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;MG;1942111
2022;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;RJ;1156642
2022;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;SP;3919108
2022;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;CO;GO;65484
2022;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;CO;MT;800
2022;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;AL;117024
2022;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;BA;145662
2022;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;CE;324925
2022;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;MA;1350
2022;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;PB;65682
2022;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;PE;132755
2022;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;PI;39018
2022;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;RN;79105
2022;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;SE;29350
2022;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;S ;PR;832517
2022;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;S ;RS;99484
2022;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;S ;SC;25070
2022;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;ES;98966
2022;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;MG;229018
2022;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;RJ;20123
2022;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;SP;645117
2022;5;3050045897;BRAZÃO LUBRIFICANTES LTDA;S ;PR;18765
2022;5;3050045897;BRAZÃO LUBRIFICANTES LTDA;SE;MG;34595
2022;5;3050045897;BRAZÃO LUBRIFICANTES LTDA;SE;RJ;32970
2022;5;3050045897;BRAZÃO LUBRIFICANTES LTDA;SE;SP;288907
2022;5;3059723874;LUBRIFICANTES FENIX LTDA;CO;DF;71060
2022;5;3059723874;LUBRIFICANTES FENIX LTDA;CO;GO;162460
2022;5;3059723874;LUBRIFICANTES FENIX LTDA;CO;MS;46190
2022;5;3059723874;LUBRIFICANTES FENIX LTDA;CO;MT;56800
2022;5;3059723874;LUBRIFICANTES FENIX LTDA;N ;PA;62810
2022;5;3059723874;LUBRIFICANTES FENIX LTDA;N ;TO;68960
2022;5;3059723874;LUBRIFICANTES FENIX LTDA;NE;BA;122630
2022;5;3059723874;LUBRIFICANTES FENIX LTDA;S ;PR;42040
2022;5;3059723874;LUBRIFICANTES FENIX LTDA;S ;RS;38810
2022;5;3059723874;LUBRIFICANTES FENIX LTDA;S ;SC;171115
2022;5;3059723874;LUBRIFICANTES FENIX LTDA;SE;ES;113850
2022;5;3059723874;LUBRIFICANTES FENIX LTDA;SE;MG;311782
2022;5;3059723874;LUBRIFICANTES FENIX LTDA;SE;RJ;148655
2022;5;3059723874;LUBRIFICANTES FENIX LTDA;SE;SP;1630331
2022;5;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;CO;MS;15000
2022;5;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;S ;PR;18000
2022;5;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;SE;SP;112414
2022;5;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;N ;AM;1147920
2022;5;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;N ;PA;22870
2022;5;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;N ;RR;37435
2022;5;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;S ;SC;200
2022;5;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;CO;GO;1100
2022;5;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;CO;MS;27020
2022;5;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;N ;AM;400
2022;5;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;NE;BA;200
2022;5;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;S ;PR;440125
2022;5;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;S ;RS;1136440
2022;5;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;S ;SC;463720
2022;5;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;SE;SP;11440
2022;5;4008874903;A.S. SOUZA TRANSPORTES LTDA;S ;RS;85655
2022;5;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;CO;MS;23180
2022;5;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;S ;PR;488823
2022;5;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;S ;RS;375645
2022;5;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;S ;SC;1110660
2022;5;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;SE;ES;100
2022;5;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;SE;MG;12300
2022;5;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;SE;RJ;263712
2022;5;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;SE;SP;165222
2022;6;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;N ;PA;36013
2022;6;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;NE;PE;12220
2022;6;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;S ;PR;1477228
2022;6;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;S ;SC;14921
2022;6;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;SE;RJ;165000
2022;6;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;SE;SP;997707
2022;6;3002581865;WJ LUBRIFICANTES LTDA - EPP;CO;MS;60380
2022;6;3002581865;WJ LUBRIFICANTES LTDA - EPP;NE;AL;5370
2022;6;3002581865;WJ LUBRIFICANTES LTDA - EPP;S ;PR;28693
2022;6;3002581865;WJ LUBRIFICANTES LTDA - EPP;S ;RS;80
2022;6;3002581865;WJ LUBRIFICANTES LTDA - EPP;SE;MG;4068
2022;6;3002581865;WJ LUBRIFICANTES LTDA - EPP;SE;SP;231282
2022;6;3005276147;RS LUBRIFICANTES EIRELI - ME;SE;MG;10975
2022;6;3005276147;RS LUBRIFICANTES EIRELI - ME;SE;SP;222525
2022;6;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;CO;MT;764560
2022;6;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;N ;AC;48380
2022;6;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;N ;AM;646312
2022;6;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;N ;AP;108139
2022;6;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;N ;PA;39360
2022;6;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;N ;RO;303608
2022;6;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;N ;RR;471228
2022;6;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;NE;CE;177930
2022;6;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;NE;MA;327240
2022;6;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;NE;PI;221994
2022;6;3007769414;ECOLUC LUBRIFICANTES LTDA.;NE;AL;8100
2022;6;3007769414;ECOLUC LUBRIFICANTES LTDA.;NE;BA;65786
2022;6;3007769414;ECOLUC LUBRIFICANTES LTDA.;NE;PB;4210
