Ano;Mês;Código do Produto;Descrição do Produto;Região do Produtor;UF do Produtor;Código da Operação;Descrição da Operação;Volume(L)
2020;3;620501001;CICLO OTTO;CENTRO OESTE;MS;1021004;PRODUÇÃO POR MISTURA;38741
2020;3;620501001;CICLO OTTO;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;410500
2020;3;620501001;CICLO OTTO;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;86359
2020;3;620501001;CICLO OTTO;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;3804047
2020;3;620501001;CICLO OTTO;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;26061069
2020;3;620501001;CICLO OTTO;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;8340600
2020;3;620501001;CICLO OTTO;SUL;PR;1021004;PRODUÇÃO POR MISTURA;1036831
2020;3;620501001;CICLO OTTO;SUL;RS;1021004;PRODUÇÃO POR MISTURA;3441
2020;3;620501002;CICLO DIESEL;CENTRO OESTE;MS;1021004;PRODUÇÃO POR MISTURA;44500
2020;3;620501002;CICLO DIESEL;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;253606
2020;3;620501002;CICLO DIESEL;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;87938
2020;3;620501002;CICLO DIESEL;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;2986914
2020;3;620501002;CICLO DIESEL;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;22758427
2020;3;620501002;CICLO DIESEL;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;3931166
2020;3;620501002;CICLO DIESEL;SUL;PR;1021004;PRODUÇÃO POR MISTURA;289350
2020;3;620501002;CICLO DIESEL;SUL;RS;1021004;PRODUÇÃO POR MISTURA;41360
2020;3;620502001;MOTORES 2 TEMPOS;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;1800
2020;3;620502001;MOTORES 2 TEMPOS;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;10809
2020;3;620502001;MOTORES 2 TEMPOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;15396
2020;3;620502001;MOTORES 2 TEMPOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;1243181
2020;3;620502001;MOTORES 2 TEMPOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;481496
2020;3;620502001;MOTORES 2 TEMPOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;6360
2020;3;620502001;MOTORES 2 TEMPOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;928
2020;3;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;CENTRO OESTE;MS;1021004;PRODUÇÃO POR MISTURA;75640
2020;3;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;501751
2020;3;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;88779
2020;3;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;4713256
2020;3;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;23925312
2020;3;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;4469408
2020;3;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;407982
2020;3;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;52013
2020;3;620601002;PULVERIZAÇÃO AGRÍCOLA;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;3441402
2020;3;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;CENTRO OESTE;MS;1021004;PRODUÇÃO POR MISTURA;1660
2020;3;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;97427
2020;3;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;784240
2020;3;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;1428489
2020;3;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;5083382
2020;3;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;6582071
2020;3;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;781905
2020;3;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;237956
2020;3;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUL;SC;1021004;PRODUÇÃO POR MISTURA;11608
2020;4;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;CENTRO OESTE;MS;1021004;PRODUÇÃO POR MISTURA;9052
2020;4;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;72560
2020;4;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;89215
2020;4;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;2793561
2020;4;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;643541
2020;4;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;160
2020;4;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;47519
2020;4;620101004;ISOLANTE TIPO A;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;6000
2020;4;620101004;ISOLANTE TIPO A;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;1430920
2020;4;620101004;ISOLANTE TIPO A;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;48068
2020;4;620101005;ISOLANTE TIPO B;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;853763
2020;4;620201001;ÓLEOS LUBRIFICANTES PARA AVIAÇÃO;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;532
2020;4;620301001;ÓLEOS LUBRIFICANTES MARÍTIMOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;28600
2020;4;620301001;ÓLEOS LUBRIFICANTES MARÍTIMOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;1640038
2020;4;620301001;ÓLEOS LUBRIFICANTES MARÍTIMOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;24258
2020;4;620401001;ÓLEOS LUBRIFICANTES FERROVIÁRIOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;950952
2020;4;620501001;CICLO OTTO;CENTRO OESTE;MS;1021004;PRODUÇÃO POR MISTURA;30928
2020;4;620501001;CICLO OTTO;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;292560
2020;4;620501001;CICLO OTTO;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;90610
2020;4;620501001;CICLO OTTO;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;82461
2020;4;620501001;CICLO OTTO;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;5690352
2020;4;620501001;CICLO OTTO;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;2859242
2020;4;620501001;CICLO OTTO;SUL;PR;1021004;PRODUÇÃO POR MISTURA;165084
2020;4;620501002;CICLO DIESEL;CENTRO OESTE;MS;1021004;PRODUÇÃO POR MISTURA;32812
2020;4;620501002;CICLO DIESEL;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;182589
2020;4;620501002;CICLO DIESEL;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;91790
2020;4;620501002;CICLO DIESEL;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;866582
2020;4;620501002;CICLO DIESEL;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;7654939
2020;4;620501002;CICLO DIESEL;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;1811302
2020;4;620501002;CICLO DIESEL;SUL;PR;1021004;PRODUÇÃO POR MISTURA;122891
2020;4;620501002;CICLO DIESEL;SUL;RS;1021004;PRODUÇÃO POR MISTURA;32760
2020;4;620502001;MOTORES 2 TEMPOS;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;3600
2020;4;620502001;MOTORES 2 TEMPOS;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;3072
2020;4;620502001;MOTORES 2 TEMPOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;23244
2020;4;620502001;MOTORES 2 TEMPOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;620964
2020;4;620502001;MOTORES 2 TEMPOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;263980
2020;4;620502001;MOTORES 2 TEMPOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;14928
2020;4;620502001;MOTORES 2 TEMPOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;496
2020;4;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;CENTRO OESTE;MS;1021004;PRODUÇÃO POR MISTURA;59916
2020;4;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;416980
2020;4;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;54638
2020;4;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;2574313
2020;4;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;14712519
2020;4;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;2647665
2020;4;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;195752
2020;4;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;57002
2020;4;620601002;PULVERIZAÇÃO AGRÍCOLA;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;2734024
2020;4;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;CENTRO OESTE;MS;1021004;PRODUÇÃO POR MISTURA;2060
2020;4;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;48120
2020;4;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;1239680
2020;4;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;658244
2020;4;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;2950733
2020;4;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;2986865
2020;4;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;460664
2020;4;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;70613
2020;5;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;CENTRO OESTE;MS;1021004;PRODUÇÃO POR MISTURA;8492
2020;5;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;120508
2020;5;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;101459
2020;5;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;3123316
2020;5;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;1323797
2020;5;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;2268
2020;5;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;63080
2020;5;620101004;ISOLANTE TIPO A;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;421893
2020;5;620101004;ISOLANTE TIPO A;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;72143
2020;5;620101005;ISOLANTE TIPO B;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;782227
2020;5;620201001;ÓLEOS LUBRIFICANTES PARA AVIAÇÃO;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;168
2020;5;620301001;ÓLEOS LUBRIFICANTES MARÍTIMOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;2403703
2020;5;620301001;ÓLEOS LUBRIFICANTES MARÍTIMOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;114833
2020;5;620401001;ÓLEOS LUBRIFICANTES FERROVIÁRIOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;11800
2020;5;620401001;ÓLEOS LUBRIFICANTES FERROVIÁRIOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;1196189
2020;5;620401001;ÓLEOS LUBRIFICANTES FERROVIÁRIOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;4600
2020;5;620501001;CICLO OTTO;CENTRO OESTE;MS;1021004;PRODUÇÃO POR MISTURA;55704
2020;5;620501001;CICLO OTTO;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;370045
2020;5;620501001;CICLO OTTO;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;89408
2020;5;620501001;CICLO OTTO;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;1037239
2020;5;620501001;CICLO OTTO;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;13652085
2020;5;620501001;CICLO OTTO;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;4773130
2020;5;620501001;CICLO OTTO;SUL;PR;1021004;PRODUÇÃO POR MISTURA;769145
2020;5;620501002;CICLO DIESEL;CENTRO OESTE;MS;1021004;PRODUÇÃO POR MISTURA;11394
2020;5;620501002;CICLO DIESEL;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;213494
2020;5;620501002;CICLO DIESEL;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;101762
2020;5;620501002;CICLO DIESEL;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;1781355
2020;5;620501002;CICLO DIESEL;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;17197067
2020;5;620501002;CICLO DIESEL;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;2168417
2020;5;620501002;CICLO DIESEL;SUL;PR;1021004;PRODUÇÃO POR MISTURA;230823
2020;5;620501002;CICLO DIESEL;SUL;RS;1021004;PRODUÇÃO POR MISTURA;21368
2020;5;620502001;MOTORES 2 TEMPOS;CENTRO OESTE;MS;1021004;PRODUÇÃO POR MISTURA;1020
2020;5;620502001;MOTORES 2 TEMPOS;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;1200
2020;5;620502001;MOTORES 2 TEMPOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;23784
2020;5;620502001;MOTORES 2 TEMPOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;1107746
2020;5;620502001;MOTORES 2 TEMPOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;477069
2020;5;620502001;MOTORES 2 TEMPOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;10612
2020;5;620502001;MOTORES 2 TEMPOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;3312
2020;5;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;CENTRO OESTE;MS;1021004;PRODUÇÃO POR MISTURA;40396
2020;5;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;476824
2020;5;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;73981
2020;5;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;3322223
2020;5;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;19902737
2020;5;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;4561745
2020;5;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;406260
2020;5;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;61432
2020;5;620601002;PULVERIZAÇÃO AGRÍCOLA;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;2722508
2020;5;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;138008
2020;5;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;963480
2020;5;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;702212
2020;5;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;4900066
2020;5;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;4218053
2020;5;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;595856
2020;5;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;183775
2020;5;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUL;SC;1021004;PRODUÇÃO POR MISTURA;12296
2020;6;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;CENTRO OESTE;MS;1021004;PRODUÇÃO POR MISTURA;14972
2020;6;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;74810
2020;6;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;114280
2020;6;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;3874660
2020;6;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;1050234
2020;6;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;4060
2020;6;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;65285
2020;6;620101004;ISOLANTE TIPO A;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;1290481
2020;6;620101004;ISOLANTE TIPO A;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;90479
2020;6;620101005;ISOLANTE TIPO B;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;1016124
2020;6;620201001;ÓLEOS LUBRIFICANTES PARA AVIAÇÃO;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;832
2020;6;620301001;ÓLEOS LUBRIFICANTES MARÍTIMOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;67000
2020;6;620301001;ÓLEOS LUBRIFICANTES MARÍTIMOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;2203482
2020;6;620301001;ÓLEOS LUBRIFICANTES MARÍTIMOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;95146
2020;6;620401001;ÓLEOS LUBRIFICANTES FERROVIÁRIOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;18000
2020;6;620401001;ÓLEOS LUBRIFICANTES FERROVIÁRIOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;1109473
2020;6;620401001;ÓLEOS LUBRIFICANTES FERROVIÁRIOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;15424
2020;6;620501001;CICLO OTTO;CENTRO OESTE;MS;1021004;PRODUÇÃO POR MISTURA;49794
2020;6;620501001;CICLO OTTO;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;530255
2020;6;620501001;CICLO OTTO;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;82118
2020;6;620501001;CICLO OTTO;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;2810174
2020;6;620501001;CICLO OTTO;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;20699914
2020;6;620501001;CICLO OTTO;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;5198770
2020;6;620501001;CICLO OTTO;SUL;PR;1021004;PRODUÇÃO POR MISTURA;1107842
2020;6;620501001;CICLO OTTO;SUL;RS;1021004;PRODUÇÃO POR MISTURA;480
2020;6;620501002;CICLO DIESEL;CENTRO OESTE;MS;1021004;PRODUÇÃO POR MISTURA;37032
2020;6;620501002;CICLO DIESEL;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;305764
2020;6;620501002;CICLO DIESEL;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;81955
2020;6;620501002;CICLO DIESEL;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;2107513
2020;6;620501002;CICLO DIESEL;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;21707169
2020;6;620501002;CICLO DIESEL;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;2367874
2020;6;620501002;CICLO DIESEL;SUL;PR;1021004;PRODUÇÃO POR MISTURA;287755
2020;6;620501002;CICLO DIESEL;SUL;RS;1021004;PRODUÇÃO POR MISTURA;45276
2020;6;620502001;MOTORES 2 TEMPOS;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;3600
2020;6;620502001;MOTORES 2 TEMPOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;23052
2020;6;620502001;MOTORES 2 TEMPOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;1189403
2020;6;620502001;MOTORES 2 TEMPOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;664419
2020;6;620502001;MOTORES 2 TEMPOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;6400
2020;6;620502001;MOTORES 2 TEMPOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;1580
2020;6;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;CENTRO OESTE;MS;1021004;PRODUÇÃO POR MISTURA;79260
2020;6;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;711946
2020;6;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;58386
2020;6;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;3649144
2020;6;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;24669648
2020;6;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;3170375
2020;6;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;560444
2020;6;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;72192
2020;6;620601002;PULVERIZAÇÃO AGRÍCOLA;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;2789887
2020;6;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;CENTRO OESTE;MS;1021004;PRODUÇÃO POR MISTURA;2060
2020;6;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;115000
2020;6;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;1352860
2020;6;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;821014
2020;6;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;4759281
2020;6;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;5532150
2020;6;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;688124
2020;6;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;184791
2020;6;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUL;SC;1021004;PRODUÇÃO POR MISTURA;20060
2020;7;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;CENTRO OESTE;MS;1021004;PRODUÇÃO POR MISTURA;14176
2020;7;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;150228
2020;7;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;148761
2020;7;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;2567993
2020;7;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;1626771
2020;7;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;3420
2020;7;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;68809
2020;7;620101004;ISOLANTE TIPO A;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;8800
2020;7;620101004;ISOLANTE TIPO A;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;3641685
2020;7;620101004;ISOLANTE TIPO A;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;234293
2020;7;620101005;ISOLANTE TIPO B;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;935054
